기준_년_코드,기준_분기_코드,행정동_코드,행정동_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,보정영업지수1,보정영업지수2,보정영업지수3,보정영업지수4
2019,3,11470630,신정2동,LL,다이나믹,102,50,109,53,,,,
2019,3,11470620,신정1동,HL,상권축소,112,50,109,53,,,,
2019,3,11470611,신월7동,LL,다이나믹,103,48,109,53,,,,
2019,3,11470610,신월6동,HH,정체,132,63,109,53,,,,
2019,3,11470600,신월5동,LL,다이나믹,105,53,109,53,,,,
2019,3,11470590,신월4동,LL,다이나믹,103,51,109,53,,,,
2019,3,11470580,신월3동,HL,상권축소,120,51,109,53,,,,
2019,3,11470570,신월2동,HL,상권축소,113,51,109,53,,,,
2019,3,11470560,신월1동,HL,상권축소,111,48,109,53,,,,
2019,3,11470550,목5동,LL,다이나믹,97,51,109,53,,,,
2019,3,11470540,목4동,LL,다이나믹,103,46,109,53,,,,
2019,3,11470530,목3동,LL,다이나믹,106,51,109,53,,,,
2019,3,11470520,목2동,LL,다이나믹,103,52,109,53,,,,
2019,3,11470520,목2동,LH,상권확장,102,52,106,52,,,,
2019,3,11470510,목1동,LL,다이나믹,94,50,109,53,,,,
2019,3,11440740,상암동,LL,다이나믹,66,44,109,53,,,,
2019,3,11440730,성산2동,LH,상권확장,102,57,109,53,,,,
2019,3,11440720,성산1동,LL,다이나믹,97,51,109,53,,,,
2019,3,11440710,연남동,LL,다이나믹,63,48,109,53,,,,
2019,3,11440700,망원2동,LL,다이나믹,99,48,109,53,,,,
2019,3,11440690,망원1동,LL,다이나믹,86,50,109,53,,,,
2019,3,11440680,합정동,LL,다이나믹,86,49,109,53,,,,
2019,3,11440660,서교동,LL,다이나믹,81,47,109,53,,,,
2019,3,11440655,서강동,LL,다이나믹,84,47,109,53,,,,
2019,3,11440630,신수동,HH,정체,110,55,109,53,,,,
2019,3,11440610,염리동,LH,상권확장,106,56,109,53,,,,
2019,3,11440610,염리동,HH,정체,106,55,106,52,,,,
2019,3,11440600,대흥동,HH,정체,115,55,109,53,,,,
2019,3,11440590,용강동,LL,다이나믹,107,53,109,53,,,,
2019,3,11440585,도화동,LH,상권확장,105,54,109,53,,,,
2019,3,11440565,공덕동,HH,정체,117,57,109,53,,,,
2019,3,11440555,아현동,HH,정체,110,54,109,53,,,,
2019,3,11410720,북가좌2동,LL,다이나믹,108,52,109,53,,,,
2019,3,11410720,북가좌2동,HH,정체,106,52,106,52,,,,
2019,3,11410710,북가좌1동,LL,다이나믹,93,49,109,53,,,,
2019,3,11410700,남가좌2동,LH,상권확장,105,53,109,53,,,,
2019,3,11410690,남가좌1동,HH,정체,124,62,109,53,,,,
2019,3,11410685,홍은2동,LH,상권확장,109,57,109,53,,,,
2019,3,11410685,홍은2동,HH,정체,108,56,106,52,,,,
2019,3,11410660,홍은1동,HH,정체,119,58,109,53,,,,
2019,3,11410655,홍제2동,HH,정체,118,58,109,53,,,,
2019,3,11410640,홍제3동,HH,정체,118,62,109,53,,,,
2019,3,11410620,홍제1동,HH,정체,116,55,109,53,,,,
2019,3,11410615,연희동,LH,상권확장,108,55,109,53,,,,
2019,3,11410615,연희동,HH,정체,108,55,106,52,,,,
2019,3,11410585,신촌동,HL,상권축소,111,51,109,53,,,,
2019,3,11410565,충현동,HH,정체,121,60,109,53,,,,
2019,3,11410555,북아현동,HH,정체,130,63,109,53,,,,
2019,3,11410520,천연동,HH,정체,120,58,109,53,,,,
2019,3,11380690,진관동,LL,다이나믹,62,45,109,53,,,,
2019,3,11380650,수색동,HH,정체,155,69,109,53,,,,
2019,3,11380640,증산동,HH,정체,120,55,109,53,,,,
2019,3,11380632,신사2동,LL,다이나믹,107,52,109,53,,,,
2019,3,11380632,신사2동,HL,상권축소,106,51,106,52,,,,
2019,3,11380631,신사1동,LL,다이나믹,105,49,109,53,,,,
2019,3,11380625,역촌동,LL,다이나믹,99,49,109,53,,,,
2019,3,11380600,응암3동,HH,정체,115,54,109,53,,,,
2019,3,11380590,응암2동,LH,상권확장,87,56,109,53,,,,
2019,3,11380580,응암1동,HH,정체,111,54,109,53,,,,
2019,3,11380570,대조동,LL,다이나믹,104,52,109,53,,,,
2019,3,11380560,구산동,LL,다이나믹,99,53,109,53,,,,
2019,3,11380560,구산동,LH,상권확장,98,53,106,52,,,,
2019,3,11380552,갈현2동,LL,다이나믹,94,50,109,53,,,,
2019,3,11380551,갈현1동,LL,다이나믹,101,50,109,53,,,,
2019,3,11380530,불광2동,LH,상권확장,108,55,109,53,,,,
2019,3,11380530,불광2동,HH,정체,110,54,106,52,,,,
2019,3,11380520,불광1동,LH,상권확장,106,54,109,53,,,,
2019,3,11380520,불광1동,HH,정체,106,54,106,52,,,,
2019,3,11380510,녹번동,LH,상권확장,107,54,109,53,,,,
2019,3,11350720,상계10동,LL,다이나믹,100,51,109,53,,,,
2019,3,11350710,상계9동,HL,상권축소,110,52,109,53,,,,
2019,3,11350700,상계8동,LH,상권확장,109,57,109,53,,,,
2019,3,11350700,상계8동,HH,정체,109,58,106,52,,,,
2019,3,11350695,상계6.7동,LL,다이나믹,104,49,109,53,,,,
2019,3,11350670,상계5동,LL,다이나믹,107,50,109,53,,,,
2019,3,11350670,상계5동,HL,상권축소,106,49,106,52,,,,
2019,3,11350665,상계3.4동,HH,정체,116,56,109,53,,,,
2019,3,11350640,상계2동,LL,다이나믹,92,46,109,53,,,,
2019,3,11350630,상계1동,LL,다이나믹,94,49,109,53,,,,
2019,3,11350625,중계2.3동,LL,다이나믹,102,52,109,53,,,,
2019,3,11350624,중계4동,LL,다이나믹,95,48,109,53,,,,
2019,3,11350621,중계1동,LL,다이나믹,96,50,109,53,,,,
2019,3,11350619,중계본동,LL,다이나믹,89,50,109,53,,,,
2019,3,11350612,하계2동,HH,정체,115,60,109,53,,,,
2019,3,11350611,하계1동,LH,상권확장,104,55,109,53,,,,
2019,3,11350611,하계1동,HH,정체,106,53,106,52,,,,
2019,3,11350600,공릉2동,LL,다이나믹,92,51,109,53,,,,
2019,3,11350595,공릉1동,LL,다이나믹,106,52,109,53,,,,
2019,3,11350595,공릉1동,LH,상권확장,103,52,106,52,,,,
2019,3,11350580,월계3동,LL,다이나믹,104,50,109,53,,,,
2019,3,11350570,월계2동,LH,상권확장,98,55,109,53,,,,
2019,3,11350560,월계1동,LL,다이나믹,103,53,109,53,,,,
2019,3,11350560,월계1동,LH,상권확장,104,53,106,52,,,,
2019,3,11320710,방학3동,LH,상권확장,102,54,109,53,,,,
2019,3,11320700,방학2동,LL,다이나믹,101,49,109,53,,,,
2019,3,11320690,방학1동,LL,다이나믹,101,48,109,53,,,,
2019,3,11320681,쌍문4동,LL,다이나믹,97,51,109,53,,,,
2019,3,11320680,쌍문3동,LL,다이나믹,102,51,109,53,,,,
2019,3,11320670,쌍문2동,LL,다이나믹,99,50,109,53,,,,
2019,3,11320660,쌍문1동,LL,다이나믹,102,51,109,53,,,,
2019,3,11320522,도봉2동,LL,다이나믹,102,49,109,53,,,,
2019,3,11320521,도봉1동,HL,상권축소,111,52,109,53,,,,
2019,3,11320515,창5동,LL,다이나믹,99,49,109,53,,,,
2019,3,11320514,창4동,HL,상권축소,110,51,109,53,,,,
2019,3,11320513,창3동,LL,다이나믹,108,53,109,53,,,,
2019,3,11320513,창3동,HH,정체,108,52,106,52,,,,
2019,3,11320512,창2동,LL,다이나믹,100,51,109,53,,,,
2019,3,11320511,창1동,LL,다이나믹,96,50,109,53,,,,
2019,3,11305660,인수동,LL,다이나믹,99,51,109,53,,,,
2019,3,11305645,우이동,LL,다이나믹,103,53,109,53,,,,
2019,3,11305645,우이동,LH,상권확장,102,52,106,52,,,,
2019,3,11305630,수유3동,LL,다이나믹,104,48,109,53,,,,
2019,3,11305620,수유2동,LL,다이나믹,103,51,109,53,,,,
2019,3,11305610,수유1동,HL,상권축소,116,53,109,53,,,,
2019,3,11305610,수유1동,HH,정체,115,52,106,52,,,,
2019,3,11305606,번3동,LL,다이나믹,106,49,109,53,,,,
2019,3,11305606,번3동,HL,상권축소,106,48,106,52,,,,
2019,3,11305600,번2동,LL,다이나믹,109,53,109,53,,,,
2019,3,11305600,번2동,LH,상권확장,105,54,106,52,,,,
2019,3,11305590,번1동,LL,다이나믹,101,47,109,53,,,,
2019,3,11305575,삼각산동,LL,다이나믹,90,50,109,53,,,,
2019,3,11305555,송천동,HH,정체,114,55,109,53,,,,
2019,3,11305545,송중동,LL,다이나믹,99,51,109,53,,,,
2019,3,11305535,미아동,LL,다이나믹,102,49,109,53,,,,
2019,3,11305534,삼양동,HL,상권축소,114,52,109,53,,,,
2019,3,11305534,삼양동,HH,정체,113,52,106,52,,,,
2019,3,11290810,석관동,HH,정체,124,54,109,53,,,,
2019,3,11290780,장위3동,HH,정체,127,65,109,53,,,,
2019,3,11290770,장위2동,HH,정체,138,58,109,53,,,,
2019,3,11290760,장위1동,HH,정체,124,57,109,53,,,,
2019,3,11290725,월곡2동,LH,상권확장,104,54,109,53,,,,
2019,3,11290715,월곡1동,HL,상권축소,119,51,109,53,,,,
2019,3,11290705,종암동,HH,정체,111,58,109,53,,,,
2019,3,11290685,길음2동,LH,상권확장,101,57,109,53,,,,
2019,3,11290660,길음1동,HH,정체,115,59,109,53,,,,
2019,3,11290650,정릉4동,LH,상권확장,104,56,109,53,,,,
2019,3,11290650,정릉4동,HH,정체,106,56,106,52,,,,
2019,3,11290640,정릉3동,HH,정체,113,59,109,53,,,,
2019,3,11290630,정릉2동,HH,정체,115,60,109,53,,,,
2019,3,11290620,정릉1동,LH,상권확장,109,55,109,53,,,,
2019,3,11290620,정릉1동,HH,정체,107,53,106,52,,,,
2019,3,11290610,보문동,HH,정체,115,53,109,53,,,,
2019,3,11290600,안암동,LH,상권확장,100,55,109,53,,,,
2019,3,11290590,돈암2동,LL,다이나믹,108,50,109,53,,,,
2019,3,11290590,돈암2동,HL,상권축소,108,49,106,52,,,,
2019,3,11290580,돈암1동,LH,상권확장,105,55,109,53,,,,
2019,3,11290575,동선동,LL,다이나믹,98,50,109,53,,,,
2019,3,11290555,삼선동,LH,상권확장,105,54,109,53,,,,
2019,3,11290525,성북동,LH,상권확장,103,62,109,53,,,,
2019,3,11260690,신내2동,LL,다이나믹,101,49,109,53,,,,
2019,3,11260680,신내1동,LL,다이나믹,98,50,109,53,,,,
2019,3,11260660,망우3동,LL,다이나믹,107,48,109,53,,,,
2019,3,11260660,망우3동,HL,상권축소,106,47,106,52,,,,
2019,3,11260655,망우본동,HL,상권축소,114,51,109,53,,,,
2019,3,11260630,묵2동,LL,다이나믹,102,50,109,53,,,,
2019,3,11260620,묵1동,LL,다이나믹,94,52,109,53,,,,
2019,3,11260610,중화2동,HL,상권축소,113,50,109,53,,,,
2019,3,11260600,중화1동,LL,다이나믹,107,52,109,53,,,,
2019,3,11260600,중화1동,HL,상권축소,106,51,106,52,,,,
2019,3,11260590,상봉2동,LL,다이나믹,107,51,109,53,,,,
2019,3,11260590,상봉2동,HL,상권축소,107,50,106,52,,,,
2019,3,11260580,상봉1동,LL,다이나믹,91,49,109,53,,,,
2019,3,11260575,면목3.8동,LL,다이나믹,104,49,109,53,,,,
2019,3,11260570,면목7동,HL,상권축소,117,50,109,53,,,,
2019,3,11260565,면목본동,LL,다이나믹,107,49,109,53,,,,
2019,3,11260565,면목본동,HL,상권축소,107,49,106,52,,,,
2019,3,11260550,면목5동,HL,상권축소,117,51,106,52,,,,
2019,3,11260550,면목5동,HH,정체,116,53,109,53,,,,
2019,3,11260540,면목4동,LL,다이나믹,107,50,109,53,,,,
2019,3,11260520,면목2동,HL,상권축소,113,49,109,53,,,,
2019,3,11230750,이문2동,HH,정체,118,56,109,53,,,,
2019,3,11230740,이문1동,HH,정체,117,58,109,53,,,,
2019,3,11230730,휘경2동,LL,다이나믹,99,53,109,53,,,,
2019,3,11230720,휘경1동,HL,상권축소,110,52,109,53,,,,
2019,3,11230720,휘경1동,HH,정체,109,52,106,52,,,,
2019,3,11230710,회기동,LL,다이나믹,93,49,109,53,,,,
2019,3,11230705,청량리동,HH,정체,155,61,109,53,,,,
2019,3,11230660,장안2동,LL,다이나믹,107,49,109,53,,,,
2019,3,11230660,장안2동,HL,상권축소,107,47,106,52,,,,
2019,3,11230650,장안1동,HL,상권축소,115,51,109,53,,,,
2019,3,11230610,답십리2동,HH,정체,138,61,109,53,,,,
2019,3,11230600,답십리1동,LH,상권확장,104,54,106,52,,,,
2019,3,11230600,답십리1동,HH,정체,111,56,109,53,,,,
2019,3,11230570,전농2동,HL,상권축소,123,52,109,53,,,,
2019,3,11230560,전농1동,LH,상권확장,109,56,109,53,,,,
2019,3,11230560,전농1동,HH,정체,109,55,106,52,,,,
2019,3,11230545,제기동,HH,정체,140,70,109,53,,,,
2019,3,11230536,용신동,HL,상권축소,116,51,106,52,,,,
2019,3,11230536,용신동,HH,정체,122,56,109,53,,,,
2019,3,11215870,구의3동,HH,정체,116,55,109,53,,,,
2019,3,11215860,구의2동,LH,상권확장,106,56,109,53,,,,
2019,3,11215850,구의1동,HL,상권축소,112,50,109,53,,,,
2019,3,11215847,자양4동,LL,다이나믹,102,51,109,53,,,,
2019,3,11215840,자양3동,LL,다이나믹,97,52,109,53,,,,
2019,3,11215830,자양2동,LL,다이나믹,109,52,109,53,,,,
2019,3,11215830,자양2동,HL,상권축소,107,50,106,52,,,,
2019,3,11215820,자양1동,LL,다이나믹,109,51,109,53,,,,
2019,3,11215820,자양1동,HL,상권축소,108,50,106,52,,,,
2019,3,11215810,광장동,LL,다이나믹,96,53,109,53,,,,
2019,3,11215810,광장동,LH,상권확장,94,53,106,52,,,,
2019,3,11215780,능동,LH,상권확장,103,53,109,53,,,,
2019,3,11215770,중곡4동,LL,다이나믹,106,53,109,53,,,,
2019,3,11215770,중곡4동,HH,정체,106,52,106,52,,,,
2019,3,11215760,중곡3동,LL,다이나믹,103,49,109,53,,,,
2019,3,11215750,중곡2동,LL,다이나믹,102,49,109,53,,,,
2019,3,11215740,중곡1동,LL,다이나믹,108,52,109,53,,,,
2019,3,11215740,중곡1동,HL,상권축소,108,51,106,52,,,,
2019,3,11215730,군자동,LL,다이나믹,107,52,109,53,,,,
2019,3,11215710,화양동,LL,다이나믹,90,50,109,53,,,,
2019,3,11200790,용답동,HH,정체,132,58,109,53,,,,
2019,3,11200720,송정동,HH,정체,124,55,109,53,,,,
2019,3,11200690,성수2가3동,LH,상권확장,97,55,109,53,,,,
2019,3,11200670,성수2가1동,LL,다이나믹,106,53,109,53,,,,
2019,3,11200670,성수2가1동,LH,상권확장,103,52,106,52,,,,
2019,3,11200660,성수1가2동,LH,상권확장,88,54,109,53,,,,
2019,3,11200650,성수1가1동,LH,상권확장,107,55,109,53,,,,
2019,3,11200650,성수1가1동,HH,정체,108,53,106,52,,,,
2019,3,11200645,옥수동,LL,다이나믹,95,52,109,53,,,,
2019,3,11200620,금호4가동,HH,정체,112,58,109,53,,,,
2019,3,11200615,금호2.3가동,LH,상권확장,108,60,109,53,,,,
2019,3,11200615,금호2.3가동,HH,정체,108,59,106,52,,,,
2019,3,11200590,금호1가동,LH,상권확장,109,55,109,53,,,,
2019,3,11200590,금호1가동,HH,정체,108,54,106,52,,,,
2019,3,11200580,응봉동,LH,상권확장,107,56,109,53,,,,
2019,3,11200580,응봉동,HH,정체,107,56,106,52,,,,
2019,3,11200570,행당2동,LL,다이나믹,87,52,109,53,,,,
2019,3,11200570,행당2동,LH,상권확장,84,52,106,52,,,,
2019,3,11200560,행당1동,LH,상권확장,98,53,109,53,,,,
2019,3,11200550,사근동,LH,상권확장,88,55,109,53,,,,
2019,3,11200540,마장동,HH,정체,126,72,109,53,,,,
2019,3,11200535,왕십리도선동,LH,상권확장,87,53,109,53,,,,
2019,3,11200520,왕십리2동,LH,상권확장,106,54,109,53,,,,
2019,3,11170700,보광동,HH,정체,113,54,109,53,,,,
2019,3,11170690,서빙고동,HH,정체,127,63,109,53,,,,
2019,3,11170685,한남동,LH,상권확장,99,53,109,53,,,,
2019,3,11170660,이태원2동,LL,다이나믹,87,49,109,53,,,,
2019,3,11170650,이태원1동,HH,정체,123,62,109,53,,,,
2019,3,11170640,이촌2동,HH,정체,136,74,109,53,,,,
2019,3,11170630,이촌1동,HH,정체,141,66,109,53,,,,
2019,3,11170625,한강로동,HH,정체,129,57,109,53,,,,
2019,3,11170590,용문동,HH,정체,116,54,109,53,,,,
2019,3,11170580,효창동,HH,정체,123,64,109,53,,,,
2019,3,11170570,원효로2동,HL,상권축소,120,50,106,52,,,,
2019,3,11170570,원효로2동,HH,정체,130,55,109,53,,,,
2019,3,11170560,원효로1동,HH,정체,121,56,109,53,,,,
2019,3,11170555,청파동,HH,정체,117,54,109,53,,,,
2019,3,11170530,남영동,HH,정체,116,58,109,53,,,,
2019,3,11170520,용산2가동,LL,다이나믹,86,52,109,53,,,,
2019,3,11170510,후암동,LH,상권확장,105,62,109,53,,,,
2019,3,11170510,후암동,HH,정체,106,60,106,52,,,,
2019,3,11140680,중림동,HH,정체,118,61,109,53,,,,
2019,3,11140670,황학동,HH,정체,133,69,109,53,,,,
2019,3,11140665,동화동,HH,정체,110,54,109,53,,,,
2019,3,11140650,신당5동,HH,정체,112,55,109,53,,,,
2019,3,11140645,청구동,LL,다이나믹,106,53,109,53,,,,
2019,3,11140645,청구동,LH,상권확장,105,52,106,52,,,,
2019,3,11140635,약수동,HH,정체,114,57,109,53,,,,
2019,3,11140625,다산동,LH,상권확장,108,57,109,53,,,,
2019,3,11140615,신당동,HH,정체,112,64,109,53,,,,
2019,3,11140605,을지로동,HH,정체,163,72,109,53,,,,
2019,3,11140590,광희동,HH,정체,142,58,109,53,,,,
2019,3,11140580,장충동,HH,정체,132,62,109,53,,,,
2019,3,11140570,필동,HH,정체,131,59,109,53,,,,
2019,3,11140550,명동,HH,정체,139,57,109,53,,,,
2019,3,11140540,회현동,HH,정체,150,69,109,53,,,,
2019,3,11140520,소공동,HH,정체,145,68,109,53,,,,
2019,3,11110710,숭인2동,HL,상권축소,120,49,109,53,,,,
2019,3,11110700,숭인1동,HH,정체,126,58,109,53,,,,
2019,3,11110690,창신3동,LH,상권확장,106,56,109,53,,,,
2019,3,11110690,창신3동,HH,정체,108,56,106,52,,,,
2019,3,11110680,창신2동,HH,정체,136,64,109,53,,,,
2019,3,11110670,창신1동,HH,정체,125,65,109,53,,,,
2019,3,11110650,혜화동,LH,상권확장,105,53,109,53,,,,
2019,3,11110640,이화동,LH,상권확장,98,56,109,53,,,,
2019,3,11110630,종로5.6가동,HH,정체,135,66,109,53,,,,
2019,3,11110615,종로1.2.3.4가동,HH,정체,140,67,109,53,,,,
2019,3,11110600,가회동,LH,상권확장,102,59,109,53,,,,
2019,3,11110580,교남동,HH,정체,135,64,109,53,,,,
2019,3,11110570,무악동,HH,정체,115,68,109,53,,,,
2019,3,11110560,평창동,HH,정체,113,59,109,53,,,,
2019,3,11110550,부암동,LH,상권확장,100,58,109,53,,,,
2019,3,11110540,삼청동,LH,상권확장,92,55,109,53,,,,
2019,3,11110530,사직동,HH,정체,122,59,109,53,,,,
2019,3,11110515,청운효자동,LH,상권확장,100,59,109,53,,,,
2019,2,11740700,둔촌2동,LL,다이나믹,108,49,108,53,,,,
2019,2,11740690,둔촌1동,HH,정체,150,69,108,53,,,,
2019,2,11740685,길동,LL,다이나믹,101,47,108,53,,,,
2019,2,11740660,성내3동,LL,다이나믹,107,47,108,53,,,,
2019,2,11740660,성내3동,HL,상권축소,108,46,105,51,,,,
2019,2,11740650,성내2동,LL,다이나믹,100,47,108,53,,,,
2019,2,11740640,성내1동,LL,다이나믹,105,51,108,53,,,,
2019,2,11740620,천호3동,LL,다이나믹,106,49,108,53,,,,
2019,2,11740620,천호3동,HL,상권축소,106,48,105,51,,,,
2019,2,11740610,천호2동,LL,다이나믹,103,51,108,53,,,,
2019,2,11740600,천호1동,LL,다이나믹,99,49,108,53,,,,
2019,2,11740590,암사3동,LH,상권확장,97,54,108,53,,,,
2019,2,11740580,암사2동,LL,다이나믹,103,50,108,53,,,,
2019,2,11740570,암사1동,LL,다이나믹,98,48,108,53,,,,
2019,2,11740560,고덕2동,HH,정체,124,59,108,53,,,,
2019,2,11740550,고덕1동,LL,다이나믹,87,50,108,53,,,,
2019,2,11740540,명일2동,HH,정체,109,53,108,53,,,,
2019,2,11740530,명일1동,LL,다이나믹,107,49,108,53,,,,
2019,2,11740530,명일1동,HL,상권축소,107,49,105,51,,,,
2019,2,11740520,상일동,HH,정체,114,57,108,53,,,,
2019,2,11740515,강일동,LL,다이나믹,71,42,108,53,,,,
2019,2,11710720,잠실7동,HH,정체,139,70,108,53,,,,
2019,2,11710710,잠실6동,LH,상권확장,98,56,108,53,,,,
2019,2,11710690,잠실4동,LL,다이나믹,92,47,108,53,,,,
2019,2,11710680,잠실3동,HH,정체,115,63,108,53,,,,
2019,2,11710670,잠실2동,LL,다이나믹,78,40,108,53,,,,
2019,2,11710650,잠실본동,LL,다이나믹,106,49,108,53,,,,
2019,2,11710650,잠실본동,HL,상권축소,106,49,105,51,,,,
2019,2,11710647,위례동,LL,다이나믹,29,27,108,53,,,,
2019,2,11710646,장지동,LL,다이나믹,97,48,108,53,,,,
2019,2,11710642,문정2동,LL,다이나믹,65,40,108,53,,,,
2019,2,11710641,문정1동,LL,다이나믹,104,50,108,53,,,,
2019,2,11710632,가락2동,HL,상권축소,108,50,108,53,,,,
2019,2,11710631,가락1동,LH,상권확장,92,68,105,51,,,,
2019,2,11710631,가락1동,HH,정체,170,147,108,53,,,,
2019,2,11710620,가락본동,LL,다이나믹,103,47,108,53,,,,
2019,2,11710610,삼전동,LL,다이나믹,101,48,108,53,,,,
2019,2,11710600,석촌동,LL,다이나믹,105,49,108,53,,,,
2019,2,11710590,송파2동,LL,다이나믹,101,49,108,53,,,,
2019,2,11710580,송파1동,LL,다이나믹,101,48,108,53,,,,
2019,2,11710570,오금동,LL,다이나믹,108,53,108,53,,,,
2019,2,11710570,오금동,HH,정체,105,51,105,51,,,,
2019,2,11710566,오륜동,HH,정체,129,63,108,53,,,,
2019,2,11710562,방이2동,LL,다이나믹,104,50,108,53,,,,
2019,2,11710561,방이1동,LL,다이나믹,98,49,108,53,,,,
2019,2,11710550,마천2동,HH,정체,117,54,108,53,,,,
2019,2,11710540,마천1동,HL,상권축소,112,51,108,53,,,,
2019,2,11710532,거여2동,HH,정체,113,57,108,53,,,,
2019,2,11710531,거여1동,LL,다이나믹,99,49,108,53,,,,
2019,2,11710520,풍납2동,HH,정체,120,55,108,53,,,,
2019,2,11710510,풍납1동,HH,정체,125,54,108,53,,,,
2019,2,11680750,수서동,HH,정체,116,58,108,53,,,,
2019,2,11680740,일원2동,HH,정체,114,55,108,53,,,,
2019,2,11680730,일원1동,HH,정체,111,54,108,53,,,,
2019,2,11680720,일원본동,LL,다이나믹,103,49,108,53,,,,
2019,2,11680700,세곡동,LL,다이나믹,63,48,108,53,,,,
2019,2,11680690,개포4동,HL,상권축소,119,52,108,53,,,,
2019,2,11680670,개포2동,HH,정체,116,56,108,53,,,,
2019,2,11680660,개포1동,HH,정체,118,67,108,53,,,,
2019,2,11680656,도곡2동,LL,다이나믹,103,51,105,51,,,,
2019,2,11680656,도곡2동,HL,상권축소,110,52,108,53,,,,
2019,2,11680655,도곡1동,LL,다이나믹,104,50,108,53,,,,
2019,2,11680650,역삼2동,LL,다이나믹,97,47,108,53,,,,
2019,2,11680640,역삼1동,LL,다이나믹,95,46,108,53,,,,
2019,2,11680630,대치4동,LL,다이나믹,87,47,108,53,,,,
2019,2,11680610,대치2동,LL,다이나믹,106,51,108,53,,,,
2019,2,11680610,대치2동,LH,상권확장,103,51,105,51,,,,
2019,2,11680600,대치1동,LL,다이나믹,104,52,108,53,,,,
2019,2,11680600,대치1동,LH,상권확장,104,52,105,51,,,,
2019,2,11680590,삼성2동,LL,다이나믹,97,49,108,53,,,,
2019,2,11680580,삼성1동,LH,상권확장,107,56,108,53,,,,
2019,2,11680565,청담동,LL,다이나믹,97,50,108,53,,,,
2019,2,11680545,압구정동,LL,다이나믹,105,49,108,53,,,,
2019,2,11680531,논현2동,LL,다이나믹,97,49,108,53,,,,
2019,2,11680521,논현1동,LL,다이나믹,98,48,108,53,,,,
2019,2,11680510,신사동,LL,다이나믹,96,50,108,53,,,,
2019,2,11650660,내곡동,LH,상권확장,98,58,105,51,,,,
2019,2,11650660,내곡동,HH,정체,114,62,108,53,,,,
2019,2,11650652,양재2동,HL,상권축소,123,51,108,53,,,,
2019,2,11650651,양재1동,LL,다이나믹,107,53,108,53,,,,
2019,2,11650621,방배4동,HH,정체,118,54,108,53,,,,
2019,2,11650620,방배3동,HH,정체,128,54,108,53,,,,
2019,2,11650610,방배2동,LH,상권확장,105,55,108,53,,,,
2019,2,11650600,방배1동,HL,상권축소,111,53,108,53,,,,
2019,2,11650590,방배본동,HL,상권축소,112,51,108,53,,,,
2019,2,11650581,반포4동,HH,정체,135,63,108,53,,,,
2019,2,11650580,반포3동,HH,정체,121,58,108,53,,,,
2019,2,11650570,반포2동,HH,정체,117,66,108,53,,,,
2019,2,11650560,반포1동,LL,다이나믹,104,46,108,53,,,,
2019,2,11650550,반포본동,HH,정체,129,58,108,53,,,,
2019,2,11650540,잠원동,HL,상권축소,109,50,108,53,,,,
2019,2,11650531,서초4동,LL,다이나믹,102,49,105,51,,,,
2019,2,11650531,서초4동,HL,상권축소,109,52,108,53,,,,
2019,2,11650530,서초3동,HL,상권축소,111,50,105,51,,,,
2019,2,11650530,서초3동,HH,정체,116,54,108,53,,,,
2019,2,11650520,서초2동,LL,다이나믹,105,49,108,53,,,,
2019,2,11650510,서초1동,HH,정체,117,54,108,53,,,,
2019,2,11620775,난곡동,HH,정체,113,58,108,53,,,,
2019,2,11620765,미성동,HH,정체,114,54,108,53,,,,
2019,2,11620745,삼성동,HH,정체,129,58,108,53,,,,
2019,2,11620735,대학동,LL,다이나믹,99,51,108,53,,,,
2019,2,11620725,조원동,HL,상권축소,118,48,108,53,,,,
2019,2,11620715,난향동,LL,다이나믹,98,49,108,53,,,,
2019,2,11620695,신림동,LL,다이나믹,103,49,108,53,,,,
2019,2,11620685,신사동,LL,다이나믹,104,50,108,53,,,,
2019,2,11620665,서림동,LH,상권확장,105,54,108,53,,,,
2019,2,11620655,신원동,LL,다이나믹,104,52,108,53,,,,
2019,2,11620655,신원동,LH,상권확장,101,52,105,51,,,,
2019,2,11620645,서원동,LH,상권확장,105,54,108,53,,,,
2019,2,11620630,남현동,HH,정체,109,54,108,53,,,,
2019,2,11620625,인헌동,LL,다이나믹,102,52,108,53,,,,
2019,2,11620625,인헌동,LH,상권확장,102,52,105,51,,,,
2019,2,11620615,중앙동,LL,다이나믹,103,52,108,53,,,,
2019,2,11620605,은천동,LL,다이나믹,106,51,108,53,,,,
2019,2,11620605,은천동,HL,상권축소,105,50,105,51,,,,
2019,2,11620595,청룡동,LL,다이나믹,105,50,108,53,,,,
2019,2,11620595,청룡동,HL,상권축소,105,50,105,51,,,,
2019,2,11620585,낙성대동,LL,다이나믹,91,51,108,53,,,,
2019,2,11620575,행운동,HL,상권축소,112,52,108,53,,,,
2019,2,11620575,행운동,HH,정체,111,51,105,51,,,,
2019,2,11620565,성현동,LL,다이나믹,100,48,108,53,,,,
2019,2,11620545,청림동,LH,상권확장,103,57,108,53,,,,
2019,2,11620545,청림동,HH,정체,106,56,105,51,,,,
2019,2,11620525,보라매동,LL,다이나믹,99,52,108,53,,,,
2019,2,11620525,보라매동,LH,상권확장,99,52,105,51,,,,
2019,2,11590680,신대방2동,HL,상권축소,109,52,108,53,,,,
