adstrd_nm,adstrd_cd,raw_dn_nm,raw_dn_cd,tot_popltn_co,tot_hshld_co,hshld_pprty_popltn_co,avrg_income_amount_am
경상북도 청도군 이서면,4782034000,금촌리,4782034046,4572,2400,1.91,1709.89
경상북도 청도군 이서면,4782034000,수야리,4782034045,4572,2400,1.91,1779.92
경상북도 청도군 이서면,4782034000,학산리,4782034044,4572,2400,1.91,2342.56
경상북도 청도군 이서면,4782034000,각계리,4782034043,4572,2400,1.91,1864.96
경상북도 청도군 이서면,4782034000,서원리,4782034042,4572,2400,1.91,2064.33
경상북도 청도군 이서면,4782034000,구라리,4782034041,4572,2400,1.91,1840.00
경상북도 청도군 이서면,4782034000,가금리,4782034040,4572,2400,1.91,1753.85
경상북도 청도군 이서면,4782034000,대전리,4782034039,4572,2400,1.91,1637.46
경상북도 청도군 이서면,4782034000,칠엽리,4782034038,4572,2400,1.91,1719.38
경상북도 청도군 운문면,4782035000,방지리,4782035043,2136,1237,1.73,1816.06
경상북도 청도군 운문면,4782035000,마일리,4782035042,2136,1237,1.73,1360.80
경상북도 청도군 운문면,4782035000,정상리,4782035041,2136,1237,1.73,1303.52
경상북도 청도군 운문면,4782035000,봉하리,4782035040,2136,1237,1.73,1423.95
경상북도 청도군 운문면,4782035000,지촌리,4782035039,2136,1237,1.73,1309.18
경상북도 청도군 운문면,4782035000,공암리,4782035038,2136,1237,1.73,1307.30
경상북도 청도군 운문면,4782035000,신원리,4782035036,2136,1237,1.73,2142.08
경상북도 청도군 운문면,4782035000,오진리,4782035035,2136,1237,1.73,1699.93
경상북도 청도군 운문면,4782035000,방음리,4782035034,2136,1237,1.73,1872.27
경상북도 청도군 운문면,4782035000,순지리,4782035033,2136,1237,1.73,1384.50
경상북도 청도군 운문면,4782035000,대천리,4782035032,2136,1237,1.73,1652.46
경상북도 청도군 금천면,4782036000,오봉리,4782036040,3389,1943,1.74,1565.20
경상북도 청도군 금천면,4782036000,박곡리,4782036039,3389,1943,1.74,1719.17
경상북도 청도군 금천면,4782036000,신지리,4782036038,3389,1943,1.74,1623.75
경상북도 청도군 금천면,4782036000,임당리,4782036037,3389,1943,1.74,1636.32
경상북도 청도군 금천면,4782036000,방지리,4782036036,3389,1943,1.74,1730.99
경상북도 청도군 금천면,4782036000,소천리,4782036035,3389,1943,1.74,1571.11
경상북도 청도군 금천면,4782036000,갈지리,4782036034,3389,1943,1.74,1672.76
경상북도 청도군 금천면,4782036000,김전리,4782036033,3389,1943,1.74,1632.48
경상북도 청도군 금천면,4782036000,사전리,4782036032,3389,1943,1.74,1647.01
경상북도 청도군 금천면,4782036000,동곡리,4782036031,3389,1943,1.74,1901.06
경상북도 청도군 매전면,4782037000,두곡리,4782037060,3835,2209,1.74,1658.88
경상북도 청도군 매전면,4782037000,덕산리,4782037059,3835,2209,1.74,1622.76
경상북도 청도군 매전면,4782037000,금천리,4782037058,3835,2209,1.74,1616.77
경상북도 청도군 매전면,4782037000,관하리,4782037057,3835,2209,1.74,1639.34
경상북도 청도군 매전면,4782037000,상평리,4782037056,3835,2209,1.74,1572.61
경상북도 청도군 매전면,4782037000,하평리,4782037055,3835,2209,1.74,1690.26
경상북도 청도군 매전면,4782037000,구촌리,4782037054,3835,2209,1.74,1789.66
경상북도 청도군 매전면,4782037000,송원리,4782037053,3835,2209,1.74,1477.55
경상북도 청도군 매전면,4782037000,지전리,4782037052,3835,2209,1.74,1637.22
경상북도 청도군 매전면,4782037000,내리,4782037051,3835,2209,1.74,1507.82
경상북도 청도군 매전면,4782037000,예전리,4782037050,3835,2209,1.74,1791.23
경상북도 청도군 매전면,4782037000,장연리,4782037049,3835,2209,1.74,1553.79
경상북도 청도군 매전면,4782037000,호화리,4782037048,3835,2209,1.74,1853.75
경상북도 청도군 매전면,4782037000,온막리,4782037047,3835,2209,1.74,1820.47
경상북도 청도군 매전면,4782037000,용산리,4782037046,3835,2209,1.74,1731.96
경상북도 청도군 매전면,4782037000,북지리,4782037045,3835,2209,1.74,1698.56
경상북도 청도군 매전면,4782037000,동산리,4782037044,3835,2209,1.74,1651.24
경상북도 청도군 매전면,4782037000,금곡리,4782037043,3835,2209,1.74,1688.68
경상북도 청도군 매전면,4782037000,당호리,4782037042,3835,2209,1.74,1637.67
경상북도 청도군 매전면,4782037000,남양리,4782037041,3835,2209,1.74,1713.29
경상북도 고령군 대가야읍,4783025300,내곡리,4783025333,10387,4897,2.12,1542.94
경상북도 고령군 대가야읍,4783025300,외리,4783025332,10387,4897,2.12,1516.82
경상북도 고령군 대가야읍,4783025300,신리,4783025331,10387,4897,2.12,1478.37
경상북도 고령군 대가야읍,4783025300,내상리,4783025330,10387,4897,2.12,1524.42
경상북도 고령군 대가야읍,4783025300,저전리,4783025329,10387,4897,2.12,1621.47
경상북도 고령군 대가야읍,4783025300,중화리,4783025328,10387,4897,2.12,1652.82
경상북도 고령군 대가야읍,4783025300,본관리,4783025327,10387,4897,2.12,1617.69
경상북도 고령군 대가야읍,4783025300,지산리,4783025326,10387,4897,2.12,2523.66
경상북도 고령군 대가야읍,4783025300,연조리,4783025325,10387,4897,2.12,2661.06
경상북도 고령군 대가야읍,4783025300,장기리,4783025324,10387,4897,2.12,2580.98
경상북도 고령군 대가야읍,4783025300,헌문리,4783025323,10387,4897,2.12,1991.82
경상북도 고령군 대가야읍,4783025300,고아리,4783025322,10387,4897,2.12,2346.56
경상북도 고령군 대가야읍,4783025300,쾌빈리,4783025321,10387,4897,2.12,3271.96
경상북도 고령군 덕곡면,4783031000,후암리,4783031040,1483,845,1.76,1369.95
경상북도 고령군 덕곡면,4783031000,반성리,4783031039,1483,845,1.76,1381.03
경상북도 고령군 덕곡면,4783031000,예리,4783031038,1483,845,1.76,1653.42
경상북도 고령군 덕곡면,4783031000,본리리,4783031037,1483,845,1.76,1435.47
경상북도 고령군 덕곡면,4783031000,용흥리,4783031036,1483,845,1.76,1354.69
경상북도 고령군 덕곡면,4783031000,옥계리,4783031035,1483,845,1.76,1417.79
경상북도 고령군 덕곡면,4783031000,백리,4783031034,1483,845,1.76,1444.12
경상북도 고령군 덕곡면,4783031000,노리,4783031033,1483,845,1.76,1487.39
경상북도 고령군 덕곡면,4783031000,원송리,4783031032,1483,845,1.76,1399.51
경상북도 고령군 덕곡면,4783031000,가륜리,4783031031,1483,845,1.76,1463.69
경상북도 고령군 운수면,4783032000,화암리,4783032038,1928,1088,1.77,1676.10
경상북도 고령군 운수면,4783032000,월산리,4783032037,1928,1088,1.77,1683.13
경상북도 고령군 운수면,4783032000,운산리,4783032036,1928,1088,1.77,1610.68
경상북도 고령군 운수면,4783032000,팔산리,4783032035,1928,1088,1.77,1683.32
경상북도 고령군 운수면,4783032000,유리,4783032034,1928,1088,1.77,1658.86
경상북도 고령군 운수면,4783032000,법리,4783032033,1928,1088,1.77,1799.29
경상북도 고령군 운수면,4783032000,신간리,4783032032,1928,1088,1.77,1684.26
경상북도 고령군 운수면,4783032000,대평리,4783032031,1928,1088,1.77,1647.74
경상북도 고령군 운수면,4783032000,봉평리,4783032030,1928,1088,1.77,1707.85
경상북도 고령군 성산면,4783033000,사부리,4783033048,2658,1418,1.87,1735.71
경상북도 고령군 성산면,4783033000,기산리,4783033047,2658,1418,1.87,1691.23
경상북도 고령군 성산면,4783033000,기족리,4783033046,2658,1418,1.87,1786.81
경상북도 고령군 성산면,4783033000,고탄리,4783033045,2658,1418,1.87,1862.94
경상북도 고령군 성산면,4783033000,상용리,4783033044,2658,1418,1.87,1581.60
경상북도 고령군 성산면,4783033000,용소리,4783033043,2658,1418,1.87,1595.75
경상북도 고령군 성산면,4783033000,대흥리,4783033042,2658,1418,1.87,1630.53
경상북도 고령군 성산면,4783033000,박곡리,4783033041,2658,1418,1.87,1953.82
경상북도 고령군 성산면,4783033000,무계리,4783033040,2658,1418,1.87,1848.56
경상북도 고령군 성산면,4783033000,강정리,4783033039,2658,1418,1.87,2104.30
경상북도 고령군 성산면,4783033000,오곡리,4783033038,2658,1418,1.87,1596.58
경상북도 고령군 성산면,4783033000,삼대리,4783033037,2658,1418,1.87,1832.23
경상북도 고령군 성산면,4783033000,득성리,4783033036,2658,1418,1.87,2135.31
경상북도 고령군 성산면,4783033000,어곡리,4783033035,2658,1418,1.87,2152.59
경상북도 고령군 다산면,4783034000,송곡리,4783034040,8822,4059,2.17,1873.25
경상북도 고령군 다산면,4783034000,벌지리,4783034039,8822,4059,2.17,1822.85
경상북도 고령군 다산면,4783034000,나정리,4783034038,8822,4059,2.17,1713.38
경상북도 고령군 다산면,4783034000,노곡리,4783034037,8822,4059,2.17,1728.78
경상북도 고령군 다산면,4783034000,월성리,4783034036,8822,4059,2.17,2078.64
경상북도 고령군 다산면,4783034000,좌학리,4783034035,8822,4059,2.17,2410.94
경상북도 고령군 다산면,4783034000,상곡리,4783034034,8822,4059,2.17,3892.33
경상북도 고령군 다산면,4783034000,곽촌리,4783034033,8822,4059,2.17,3266.54
경상북도 고령군 다산면,4783034000,호촌리,4783034032,8822,4059,2.17,2645.05
경상북도 고령군 다산면,4783034000,평리리,4783034031,8822,4059,2.17,3291.66
경상북도 고령군 개진면,4783035000,인안리,4783035042,2030,1171,1.73,1454.77
경상북도 고령군 개진면,4783035000,생리,4783035041,2030,1171,1.73,1655.25
경상북도 고령군 개진면,4783035000,부리,4783035040,2030,1171,1.73,1614.57
경상북도 고령군 개진면,4783035000,옥산리,4783035039,2030,1171,1.73,1421.16
경상북도 고령군 개진면,4783035000,구곡리,4783035038,2030,1171,1.73,1334.22
경상북도 고령군 개진면,4783035000,오사리,4783035037,2030,1171,1.73,1282.83
경상북도 고령군 개진면,4783035000,개포리,4783035036,2030,1171,1.73,1378.72
경상북도 고령군 개진면,4783035000,직리,4783035035,2030,1171,1.73,1440.37
경상북도 고령군 개진면,4783035000,신안리,4783035034,2030,1171,1.73,1349.79
경상북도 고령군 개진면,4783035000,반운리,4783035033,2030,1171,1.73,1415.56
경상북도 고령군 개진면,4783035000,양전리,4783035032,2030,1171,1.73,1341.35
경상북도 고령군 우곡면,4783036000,사촌리,4783036046,1647,886,1.86,1809.67
경상북도 고령군 우곡면,4783036000,속리,4783036045,1647,886,1.86,1798.13
경상북도 고령군 우곡면,4783036000,야정리,4783036044,1647,886,1.86,1639.51
경상북도 고령군 우곡면,4783036000,사전리,4783036043,1647,886,1.86,1685.79
경상북도 고령군 우곡면,4783036000,대곡리,4783036042,1647,886,1.86,1630.48
경상북도 고령군 우곡면,4783036000,연리,4783036041,1647,886,1.86,1682.28
경상북도 고령군 우곡면,4783036000,월오리,4783036040,1647,886,1.86,1621.87
경상북도 고령군 우곡면,4783036000,객기리,4783036039,1647,886,1.86,1732.40
경상북도 고령군 우곡면,4783036000,포리,4783036038,1647,886,1.86,1742.81
경상북도 고령군 우곡면,4783036000,봉산리,4783036037,1647,886,1.86,1649.44
경상북도 고령군 우곡면,4783036000,답곡리,4783036036,1647,886,1.86,1685.05
경상북도 고령군 우곡면,4783036000,예곡리,4783036035,1647,886,1.86,1631.85
경상북도 고령군 우곡면,4783036000,도진리,4783036034,1647,886,1.86,1753.77
경상북도 고령군 쌍림면,4783037000,용리,4783037052,3537,1860,1.90,1408.56
경상북도 고령군 쌍림면,4783037000,월막리,4783037051,3537,1860,1.90,1384.24
경상북도 고령군 쌍림면,4783037000,고곡리,4783037050,3537,1860,1.90,1629.97
경상북도 고령군 쌍림면,4783037000,안림리,4783037049,3537,1860,1.90,1418.78
경상북도 고령군 쌍림면,4783037000,안화리,4783037048,3537,1860,1.90,1414.82
경상북도 고령군 쌍림면,4783037000,평지리,4783037047,3537,1860,1.90,1273.69
경상북도 고령군 쌍림면,4783037000,신곡리,4783037046,3537,1860,1.90,1399.58
경상북도 고령군 쌍림면,4783037000,합가리,4783037045,3537,1860,1.90,1368.62
경상북도 고령군 쌍림면,4783037000,매촌리,4783037044,3537,1860,1.90,1412.19
경상북도 고령군 쌍림면,4783037000,산주리,4783037043,3537,1860,1.90,1372.38
경상북도 고령군 쌍림면,4783037000,신촌리,4783037042,3537,1860,1.90,1391.60
경상북도 고령군 쌍림면,4783037000,하거리,4783037041,3537,1860,1.90,1320.76
경상북도 고령군 쌍림면,4783037000,백산리,4783037040,3537,1860,1.90,1280.93
경상북도 고령군 쌍림면,4783037000,산당리,4783037039,3537,1860,1.90,1313.67
경상북도 고령군 쌍림면,4783037000,송림리,4783037038,3537,1860,1.90,1434.20
경상북도 고령군 쌍림면,4783037000,귀원리,4783037037,3537,1860,1.90,1581.54
경상북도 성주군 성주읍,4784025000,용산리,4784025030,13892,6458,2.15,1826.60
경상북도 성주군 성주읍,4784025000,백전리,4784025029,13892,6458,2.15,3962.01
경상북도 성주군 성주읍,4784025000,예산리,4784025028,13892,6458,2.15,2786.90
경상북도 성주군 성주읍,4784025000,금산리,4784025027,13892,6458,2.15,1877.36
경상북도 성주군 성주읍,4784025000,학산리,4784025026,13892,6458,2.15,2275.40
경상북도 성주군 성주읍,4784025000,삼산리,4784025025,13892,6458,2.15,1829.66
경상북도 성주군 성주읍,4784025000,성산리,4784025024,13892,6458,2.15,2608.42
경상북도 성주군 성주읍,4784025000,대황리,4784025023,13892,6458,2.15,1824.89
경상북도 성주군 성주읍,4784025000,대흥리,4784025022,13892,6458,2.15,1758.41
경상북도 성주군 성주읍,4784025000,경산리,4784025021,13892,6458,2.15,2929.73
경상북도 성주군 선남면,4784031000,장학리,4784031048,6319,3411,1.85,1691.17
경상북도 성주군 선남면,4784031000,명포리,4784031047,6319,3411,1.85,1804.77
경상북도 성주군 선남면,4784031000,유서리,4784031046,6319,3411,1.85,1761.26
경상북도 성주군 선남면,4784031000,관화리,4784031045,6319,3411,1.85,1974.56
경상북도 성주군 선남면,4784031000,오도리,4784031044,6319,3411,1.85,1791.47
경상북도 성주군 선남면,4784031000,문방리,4784031043,6319,3411,1.85,1747.78
경상북도 성주군 선남면,4784031000,성원리,4784031042,6319,3411,1.85,1876.69
경상북도 성주군 선남면,4784031000,신부리,4784031041,6319,3411,1.85,2071.80
경상북도 성주군 선남면,4784031000,취곡리,4784031040,6319,3411,1.85,1881.70
경상북도 성주군 선남면,4784031000,동암리,4784031039,6319,3411,1.85,1982.35
경상북도 성주군 선남면,4784031000,도성리,4784031038,6319,3411,1.85,2466.65
경상북도 성주군 선남면,4784031000,소학리,4784031037,6319,3411,1.85,2304.78
경상북도 성주군 선남면,4784031000,선원리,4784031036,6319,3411,1.85,2203.39
경상북도 성주군 선남면,4784031000,도흥리,4784031035,6319,3411,1.85,1868.98
경상북도 성주군 선남면,4784031000,용신리,4784031034,6319,3411,1.85,1899.93
경상북도 성주군 용암면,4784032000,죽전리,4784032058,3745,2051,1.83,1821.92
경상북도 성주군 용암면,4784032000,상신리,4784032057,3745,2051,1.83,1787.24
경상북도 성주군 용암면,4784032000,대봉리,4784032056,3745,2051,1.83,1890.28
경상북도 성주군 용암면,4784032000,계상리,4784032055,3745,2051,1.83,1881.42
경상북도 성주군 용암면,4784032000,마월리,4784032054,3745,2051,1.83,1889.43
경상북도 성주군 용암면,4784032000,중거리,4784032053,3745,2051,1.83,1919.65
경상북도 성주군 용암면,4784032000,문명리,4784032050,3745,2051,1.83,2012.94
경상북도 성주군 용암면,4784032000,운산리,4784032049,3745,2051,1.83,1885.95
경상북도 성주군 용암면,4784032000,기산리,4784032048,3745,2051,1.83,1969.30
경상북도 성주군 용암면,4784032000,동락리,4784032047,3745,2051,1.83,1855.04
경상북도 성주군 용암면,4784032000,사곡리,4784032046,3745,2051,1.83,1986.99
경상북도 성주군 용암면,4784032000,용계리,4784032045,3745,2051,1.83,1849.34
경상북도 성주군 용암면,4784032000,선송리,4784032044,3745,2051,1.83,1845.81
경상북도 성주군 용암면,4784032000,용정리,4784032043,3745,2051,1.83,2097.49
경상북도 성주군 용암면,4784032000,상언리,4784032042,3745,2051,1.83,1990.42
경상북도 성주군 용암면,4784032000,본리리,4784032041,3745,2051,1.83,1884.23
경상북도 성주군 용암면,4784032000,덕평리,4784032040,3745,2051,1.83,1818.46
경상북도 성주군 수륜면,4784033000,성리,4784033048,3103,1816,1.71,1636.74
경상북도 성주군 수륜면,4784033000,작은리,4784033047,3103,1816,1.71,1631.24
경상북도 성주군 수륜면,4784033000,보월리,4784033046,3103,1816,1.71,1535.11
경상북도 성주군 수륜면,4784033000,남은리,4784033045,3103,1816,1.71,1648.30
경상북도 성주군 수륜면,4784033000,계정리,4784033044,3103,1816,1.71,1541.79
경상북도 성주군 수륜면,4784033000,오천리,4784033043,3103,1816,1.71,1581.08
경상북도 성주군 수륜면,4784033000,수륜리,4784033042,3103,1816,1.71,1588.42
경상북도 성주군 수륜면,4784033000,송계리,4784033041,3103,1816,1.71,1615.27
경상북도 성주군 수륜면,4784033000,수성리,4784033040,3103,1816,1.71,1655.87
경상북도 성주군 수륜면,4784033000,신정리,4784033039,3103,1816,1.71,1652.06
경상북도 성주군 수륜면,4784033000,봉양리,4784033038,3103,1816,1.71,1718.98
경상북도 성주군 수륜면,4784033000,적송리,4784033037,3103,1816,1.71,1602.57
경상북도 성주군 수륜면,4784033000,신파리,4784033036,3103,1816,1.71,1693.93
경상북도 성주군 수륜면,4784033000,백운리,4784033035,3103,1816,1.71,1832.77
경상북도 성주군 가천면,4784034000,중산리,4784034038,1995,1163,1.72,1458.38
경상북도 성주군 가천면,4784034000,금봉리,4784034037,1995,1163,1.72,1571.53
경상북도 성주군 가천면,4784034000,용사리,4784034036,1995,1163,1.72,1691.42
경상북도 성주군 가천면,4784034000,신계리,4784034035,1995,1163,1.72,1655.43
경상북도 성주군 가천면,4784034000,법전리,4784034034,1995,1163,1.72,1857.07
경상북도 성주군 가천면,4784034000,마수리,4784034033,1995,1163,1.72,1483.39
경상북도 성주군 가천면,4784034000,동원리,4784034032,1995,1163,1.72,1507.65
경상북도 성주군 가천면,4784034000,화죽리,4784034031,1995,1163,1.72,1726.88
경상북도 성주군 가천면,4784034000,창천리,4784034030,1995,1163,1.72,1688.03
경상북도 성주군 금수면,4784035000,영천리,4784035034,1159,718,1.61,1285.46
경상북도 성주군 금수면,4784035000,무학리,4784035033,1159,718,1.61,1270.49
경상북도 성주군 금수면,4784035000,봉두리,4784035032,1159,718,1.61,1524.88
경상북도 성주군 금수면,4784035000,후평리,4784035031,1159,718,1.61,1242.58
경상북도 성주군 금수면,4784035000,어은리,4784035030,1159,718,1.61,1246.67
경상북도 성주군 금수면,4784035000,명천리,4784035029,1159,718,1.61,1336.41
경상북도 성주군 금수면,4784035000,광산리,4784035028,1159,718,1.61,1362.12
경상북도 성주군 대가면,4784036000,도남리,4784036038,2502,1313,1.91,1672.26
경상북도 성주군 대가면,4784036000,대천리,4784036037,2502,1313,1.91,1629.38
경상북도 성주군 대가면,4784036000,옥화리,4784036036,2502,1313,1.91,1748.40
경상북도 성주군 대가면,4784036000,금산리,4784036035,2502,1313,1.91,1689.26
경상북도 성주군 대가면,4784036000,옥련리,4784036034,2502,1313,1.91,1608.77
경상북도 성주군 대가면,4784036000,흥산리,4784036033,2502,1313,1.91,1662.90
경상북도 성주군 대가면,4784036000,용흥리,4784036032,2502,1313,1.91,1605.68
경상북도 성주군 대가면,4784036000,옥성리,4784036031,2502,1313,1.91,1719.97
경상북도 성주군 대가면,4784036000,칠봉리,4784036030,2502,1313,1.91,1705.02
경상북도 성주군 벽진면,4784037000,수촌리,4784037039,3165,1691,1.87,1743.52
경상북도 성주군 벽진면,4784037000,가암리,4784037038,3165,1691,1.87,1424.26
경상북도 성주군 벽진면,4784037000,운정리,4784037037,3165,1691,1.87,1466.93
경상북도 성주군 벽진면,4784037000,자산리,4784037036,3165,1691,1.87,1391.50
경상북도 성주군 벽진면,4784037000,용암리,4784037035,3165,1691,1.87,1415.96
경상북도 성주군 벽진면,4784037000,봉학리,4784037034,3165,1691,1.87,1410.34
경상북도 성주군 벽진면,4784037000,외기리,4784037033,3165,1691,1.87,1481.20
경상북도 성주군 벽진면,4784037000,매수리,4784037032,3165,1691,1.87,1518.41
경상북도 성주군 벽진면,4784037000,봉계리,4784037031,3165,1691,1.87,1449.03
경상북도 성주군 초전면,4784038000,어산리,4784038043,4650,2328,2.00,1591.38
경상북도 성주군 초전면,4784038000,동포리,4784038042,4650,2328,2.00,1590.60
경상북도 성주군 초전면,4784038000,봉정리,4784038041,4650,2328,2.00,1559.03
경상북도 성주군 초전면,4784038000,용봉리,4784038040,4650,2328,2.00,1529.37
경상북도 성주군 초전면,4784038000,소성리,4784038039,4650,2328,2.00,1507.17
경상북도 성주군 초전면,4784038000,월곡리,4784038038,4650,2328,2.00,1571.96
경상북도 성주군 초전면,4784038000,고산리,4784038037,4650,2328,2.00,1628.87
경상북도 성주군 초전면,4784038000,자양리,4784038036,4650,2328,2.00,1586.53
경상북도 성주군 초전면,4784038000,문덕리,4784038035,4650,2328,2.00,1686.39
경상북도 성주군 초전면,4784038000,용성리,4784038034,4650,2328,2.00,1658.42
경상북도 성주군 초전면,4784038000,칠선리,4784038033,4650,2328,2.00,1576.80
경상북도 성주군 초전면,4784038000,대장리,4784038032,4650,2328,2.00,2474.13
경상북도 성주군 월항면,4784039000,인촌리,4784039039,3407,1774,1.92,1565.88
경상북도 성주군 월항면,4784039000,지방리,4784039038,3407,1774,1.92,1743.57
경상북도 성주군 월항면,4784039000,수죽리,4784039037,3407,1774,1.92,1625.83
경상북도 성주군 월항면,4784039000,장산리,4784039036,3407,1774,1.92,1666.21
경상북도 성주군 월항면,4784039000,보암리,4784039035,3407,1774,1.92,1586.06
경상북도 성주군 월항면,4784039000,용각리,4784039034,3407,1774,1.92,1691.76
경상북도 성주군 월항면,4784039000,안포리,4784039033,3407,1774,1.92,1850.32
경상북도 성주군 월항면,4784039000,유월리,4784039032,3407,1774,1.92,1800.77
경상북도 성주군 월항면,4784039000,대산리,4784039031,3407,1774,1.92,1772.35
경상북도 칠곡군 왜관읍,4785025000,아곡리,4785025029,34018,14764,2.30,1958.37
경상북도 칠곡군 왜관읍,4785025000,금남리,4785025028,34018,14764,2.30,1850.57
경상북도 칠곡군 왜관읍,4785025000,낙산리,4785025027,34018,14764,2.30,2441.76
경상북도 칠곡군 왜관읍,4785025000,금산리,4785025026,34018,14764,2.30,2358.85
경상북도 칠곡군 왜관읍,4785025000,삼청리,4785025025,34018,14764,2.30,2349.92
경상북도 칠곡군 왜관읍,4785025000,봉계리,4785025024,34018,14764,2.30,2113.16
경상북도 칠곡군 왜관읍,4785025000,매원리,4785025023,34018,14764,2.30,2471.51
경상북도 칠곡군 왜관읍,4785025000,석전리,4785025022,34018,14764,2.30,3304.79
경상북도 칠곡군 왜관읍,4785025000,왜관리,4785025021,34018,14764,2.30,3693.88
경상북도 칠곡군 북삼읍,4785025300,오평리,4785025326,24254,9801,2.47,1713.29
경상북도 칠곡군 북삼읍,4785025300,인평리,4785025325,24254,9801,2.47,3882.58
경상북도 칠곡군 북삼읍,4785025300,숭오리,4785025324,24254,9801,2.47,3569.54
경상북도 칠곡군 북삼읍,4785025300,보손리,4785025323,24254,9801,2.47,1725.83
경상북도 칠곡군 북삼읍,4785025300,어로리,4785025322,24254,9801,2.47,3012.92
경상북도 칠곡군 북삼읍,4785025300,율리,4785025321,24254,9801,2.47,3079.82
경상북도 칠곡군 석적읍,4785025600,도개리,4785025628,32020,14403,2.22,1214.60
경상북도 칠곡군 석적읍,4785025600,망정리,4785025627,32020,14403,2.22,1280.33
경상북도 칠곡군 석적읍,4785025600,반계리,4785025626,32020,14403,2.22,1137.10
경상북도 칠곡군 석적읍,4785025600,중지리,4785025625,32020,14403,2.22,1181.50
경상북도 칠곡군 석적읍,4785025600,포남리,4785025624,32020,14403,2.22,1244.76
경상북도 칠곡군 석적읍,4785025600,남율리,4785025623,32020,14403,2.22,4939.03
경상북도 칠곡군 석적읍,4785025600,중리,4785025622,32020,14403,2.22,4264.87
경상북도 칠곡군 석적읍,4785025600,성곡리,4785025621,32020,14403,2.22,3332.42
경상북도 칠곡군 지천면,4785031000,황학리,4785031050,4370,2445,1.79,1897.01
경상북도 칠곡군 지천면,4785031000,낙산리,4785031049,4370,2445,1.79,1908.55
경상북도 칠곡군 지천면,4785031000,연호리,4785031048,4370,2445,1.79,1880.90
경상북도 칠곡군 지천면,4785031000,용산리,4785031047,4370,2445,1.79,1903.63
경상북도 칠곡군 지천면,4785031000,오산리,4785031046,4370,2445,1.79,1612.29
경상북도 칠곡군 지천면,4785031000,영오리,4785031045,4370,2445,1.79,1858.35
경상북도 칠곡군 지천면,4785031000,덕산리,4785031044,4370,2445,1.79,1899.38
경상북도 칠곡군 지천면,4785031000,심천리,4785031043,4370,2445,1.79,1759.03
경상북도 칠곡군 지천면,4785031000,창평리,4785031042,4370,2445,1.79,1811.84
경상북도 칠곡군 지천면,4785031000,백운리,4785031041,4370,2445,1.79,1903.37
경상북도 칠곡군 지천면,4785031000,달서리,4785031040,4370,2445,1.79,1749.27
경상북도 칠곡군 지천면,4785031000,연화리,4785031039,4370,2445,1.79,1771.90
경상북도 칠곡군 지천면,4785031000,금호리,4785031038,4370,2445,1.79,1851.65
경상북도 칠곡군 지천면,4785031000,송정리,4785031037,4370,2445,1.79,1990.06
경상북도 칠곡군 지천면,4785031000,신리,4785031036,4370,2445,1.79,1964.08
경상북도 칠곡군 동명면,4785032000,득명리,4785032035,5579,2904,1.92,2487.48
경상북도 칠곡군 동명면,4785032000,남원리,4785032034,5579,2904,1.92,2792.21
경상북도 칠곡군 동명면,4785032000,학명리,4785032033,5579,2904,1.92,1933.29
경상북도 칠곡군 동명면,4785032000,가천리,4785032032,5579,2904,1.92,1768.26
경상북도 칠곡군 동명면,4785032000,송산리,4785032031,5579,2904,1.92,2350.81
경상북도 칠곡군 동명면,4785032000,금암리,4785032030,5579,2904,1.92,2456.58
경상북도 칠곡군 동명면,4785032000,봉암리,4785032038,5579,2904,1.92,2337.10
경상북도 칠곡군 동명면,4785032000,구덕리,4785032037,5579,2904,1.92,2382.89
경상북도 칠곡군 동명면,4785032000,기성리,4785032036,5579,2904,1.92,3405.81
경상북도 칠곡군 가산면,4785033000,송학리,4785033047,3544,1950,1.82,2026.84
경상북도 칠곡군 가산면,4785033000,석우리,4785033046,3544,1950,1.82,1667.52
경상북도 칠곡군 가산면,4785033000,학산리,4785033045,3544,1950,1.82,2075.04
경상북도 칠곡군 가산면,4785033000,학상리,4785033044,3544,1950,1.82,1832.34
경상북도 칠곡군 가산면,4785033000,학하리,4785033043,3544,1950,1.82,2112.42
경상북도 칠곡군 가산면,4785033000,심곡리,4785033041,3544,1950,1.82,1697.25
경상북도 칠곡군 가산면,4785033000,천평리,4785033039,3544,1950,1.82,2074.10
경상북도 칠곡군 가산면,4785033000,용수리,4785033038,3544,1950,1.82,1584.94
경상북도 칠곡군 가산면,4785033000,응추리,4785033037,3544,1950,1.82,1784.12
경상북도 칠곡군 가산면,4785033000,가산리,4785033036,3544,1950,1.82,1779.38
경상북도 칠곡군 가산면,4785033000,금화리,4785033035,3544,1950,1.82,2063.73
경상북도 칠곡군 가산면,4785033000,다부리,4785033034,3544,1950,1.82,2073.49
경상북도 칠곡군 약목면,4785036000,관호리,4785036034,10433,4787,2.18,2472.84
경상북도 칠곡군 약목면,4785036000,무림리,4785036033,10433,4787,2.18,1646.09
경상북도 칠곡군 약목면,4785036000,덕산리,4785036032,10433,4787,2.18,1441.70
경상북도 칠곡군 약목면,4785036000,교리,4785036031,10433,4787,2.18,1521.18
경상북도 칠곡군 약목면,4785036000,남계리,4785036030,10433,4787,2.18,1724.33
경상북도 칠곡군 약목면,4785036000,동안리,4785036029,10433,4787,2.18,1861.65
경상북도 칠곡군 약목면,4785036000,복성리,4785036028,10433,4787,2.18,2822.65
